loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3808,2,Graduate,No,869533,445884,8,781,2760961,620713,21648965,14002759,Rejected
3809,5,Not Graduate,No,1053581,254393,15,826,724545,499725,39306277,12040177,Approved
3810,3,Graduate,Yes,411586,187861,13,579,350327,443605,17087125,1267042,Rejected
3811,2,Not Graduate,Yes,974910,235025,12,767,1065070,615976,24509568,7302713,Rejected
3812,3,Not Graduate,No,1051413,389674,11,677,1528697,223370,39577323,1506817,Rejected
3813,0,Graduate,Yes,1132221,187545,9,798,1329613,103761,24426776,7058999,Rejected
3814,1,Not Graduate,Yes,812650,285464,19,879,1247887,495141,7632032,275623,Approved
3815,0,Graduate,No,289835,166635,19,810,1179861,776881,37454257,11544626,Approved
3816,5,Graduate,No,1035410,238636,12,780,2646194,55983,12790862,10552126,Rejected
3817,3,Graduate,No,376155,547323,17,889,704689,647069,28163593,3920779,Approved
3818,1,Not Graduate,No,573458,576986,9,690,1173504,575802,15147804,302376,Approved
3819,0,Not Graduate,No,1160387,156510,11,569,915481,125661,8560681,14745127,Rejected
3820,2,Not Graduate,No,272992,518140,14,624,2407556,667469,21996392,10854365,Approved
3821,2,Graduate,No,1003191,405179,11,860,1332478,512156,23838717,2950383,Approved
3822,2,Graduate,No,1022347,373471,19,569,433433,464132,3944355,1238315,Approved
3823,2,Graduate,Yes,421771,257497,13,652,329368,709295,3204721,4213011,Approved
3824,0,Not Graduate,Yes,278228,123832,14,710,1625683,550758,8728528,12831582,Approved
3825,0,Not Graduate,No,602962,565474,15,648,549130,199734,24620530,9186375,Rejected
3826,0,Not Graduate,Yes,974302,475468,10,752,823470,618483,9174157,12176487,Approved
3827,5,Graduate,Yes,364858,424694,16,751,2400152,175644,479564,8009024,Rejected
3828,4,Graduate,Yes,450743,594739,8,577,2301423,184394,18191252,14533961,Rejected
3829,3,Graduate,Yes,1142641,392876,15,668,1462804,577872,39442886,12950527,Rejected
3830,4,Not Graduate,Yes,1016818,136719,15,610,726765,70275,3865490,3457018,Approved
3831,3,Not Graduate,No,417544,533999,7,780,2420085,630700,6748038,2169844,Rejected
3832,1,Graduate,No,1114989,423401,9,870,1552434,458955,21127831,1518996,Approved
3833,5,Graduate,Yes,936012,278098,9,834,1227245,551727,17700115,14379439,Approved
3834,1,Graduate,No,1129136,422592,7,732,589711,571490,1303043,7544188,Approved
3835,0,Graduate,No,532313,259043,18,666,1228957,493753,22468444,1525701,Approved
3836,5,Not Graduate,Yes,231809,140829,17,654,2270006,460557,19748070,14663592,Rejected
3837,4,Not Graduate,No,791080,112020,13,822,691079,265283,14663466,6758967,Approved
3838,1,Not Graduate,No,385552,345467,8,570,2293863,153920,21288082,10870027,Approved
3839,0,Graduate,Yes,217748,429829,20,598,2150491,634877,6573931,12370019,Approved
3840,2,Graduate,Yes,364960,578691,15,655,2831866,270893,37329238,11680686,Rejected
3841,3,Not Graduate,Yes,584337,557461,12,576,2288704,299174,17976111,6181191,Rejected
3842,5,Not Graduate,No,746588,229201,7,680,1360904,228384,22498300,5765052,Approved
3843,2,Graduate,Yes,465389,590347,11,669,2343507,263677,17601097,5111510,Approved
3844,3,Not Graduate,No,650220,392036,9,728,1505236,472337,27548431,8714866,Approved
3845,0,Not Graduate,No,954705,114987,9,626,1823996,581383,26540775,9227664,Approved
3846,2,Graduate,No,733970,588529,15,562,1455912,147258,34914405,5689266,Approved
3847,1,Graduate,Yes,856142,592938,11,729,1624121,407366,36320373,1877883,Approved
3848,0,Not Graduate,Yes,983317,487438,19,563,2695113,195826,18727223,10304974,Rejected
3849,4,Graduate,No,896873,238885,17,656,2165627,207157,5517884,14042161,Approved
3850,2,Not Graduate,Yes,983100,242943,7,551,2136687,770701,22024476,8088143,Approved
3851,5,Graduate,No,406030,351094,9,860,2854554,287329,28814076,9335893,Rejected
3852,2,Graduate,No,902402,474734,9,816,1999784,750038,4751964,469836,Approved
3853,3,Not Graduate,Yes,1121388,305479,6,860,1013129,757746,34712982,12484321,Approved
3854,0,Not Graduate,No,834447,278282,13,650,1928112,381815,15472415,4505190,Approved
3855,3,Graduate,No,970911,100046,11,823,999660,80267,7400024,6894738,Rejected
3856,0,Graduate,Yes,874478,163880,14,659,2923357,398220,6567511,2628571,Rejected
3857,5,Graduate,Yes,1064549,101843,6,562,2465645,185221,4498501,2876682,Rejected
3858,1,Graduate,Yes,789875,184133,11,552,2734949,684057,7186232,8979777,Approved
3859,2,Graduate,Yes,947340,348160,11,811,2206812,473751,27399854,7949794,Approved
3860,1,Graduate,No,979210,240708,13,578,2698807,759947,30156868,9300493,Approved
3861,3,Not Graduate,No,424399,342293,13,651,2406190,640968,25993473,11720108,Approved
3862,1,Graduate,Yes,794776,253297,14,561,2482453,287459,26954225,6870919,Rejected
3863,4,Not Graduate,No,295954,286567,14,811,1544157,596227,20581723,828569,Approved
3864,2,Not Graduate,No,647196,192730,7,794,2174976,274294,28853579,2411001,Approved
3865,1,Graduate,Yes,462710,420886,13,554,1548272,545581,30584561,2192084,Rejected
3866,5,Graduate,No,571750,171632,11,767,2475686,711974,10496265,5753528,Rejected
3867,0,Graduate,No,341973,265866,16,650,1433968,515373,16828665,12263106,Rejected
3868,3,Graduate,No,464768,302163,6,571,2818052,251260,9567543,12366880,Approved
3869,1,Not Graduate,No,527719,314443,18,570,1785108,107893,8391401,8500344,Approved
3870,5,Graduate,Yes,611546,492275,9,635,1231418,150915,7585109,10186783,Approved
3871,3,Not Graduate,No,746153,260019,12,827,592861,288843,18108010,6824971,Rejected
3872,1,Not Graduate,No,980835,126079,12,789,2637635,191609,19301321,8938256,Approved
3873,1,Graduate,Yes,1074744,248753,13,599,1855154,655697,26473685,970537,Rejected
3874,3,Graduate,Yes,318042,533706,13,851,1916185,310280,20007777,6198254,Rejected
3875,4,Graduate,Yes,387393,403412,20,708,2054989,152659,28927436,11789489,Approved
3876,4,Graduate,No,487727,485980,6,730,1367758,435586,38089955,12634831,Rejected
3877,1,Graduate,Yes,622670,409716,11,579,1745939,221739,21246475,5209397,Rejected
3878,4,Not Graduate,No,877993,294250,8,676,355385,557155,12913348,5215891,Rejected
3879,1,Not Graduate,Yes,1069771,157579,11,772,1394699,282821,18537054,1602951,Rejected
3880,3,Graduate,No,991634,210502,9,585,2317691,744549,20364542,1790413,Approved
3881,1,Not Graduate,Yes,828212,505291,6,803,848980,506863,2496499,6920777,Approved
3882,4,Graduate,No,287566,539930,6,809,2582833,787039,16018363,11057533,Rejected
3883,4,Graduate,No,235492,577904,16,778,770342,294777,32692378,4347849,Rejected
3884,4,Not Graduate,Yes,769508,315348,19,763,1495949,112057,12619242,8954739,Approved
3885,0,Not Graduate,No,558533,280585,11,702,743366,470338,16450834,3950774,Approved
3886,5,Graduate,No,309291,214449,20,896,926066,590564,33168678,14828319,Approved
3887,3,Graduate,Yes,379931,226582,15,875,2245172,762996,22865823,10870708,Approved
3888,1,Not Graduate,Yes,272405,353659,12,574,1902569,767845,34918340,12955154,Approved
3889,3,Graduate,No,365311,377233,16,581,2300949,87886,27970264,13807278,Rejected
3890,2,Not Graduate,Yes,287674,411645,8,732,1724716,677921,12596716,11652969,Rejected
3891,2,Graduate,No,320935,562016,7,730,1705289,567423,26804331,14133442,Approved
3892,1,Not Graduate,Yes,982462,315244,15,748,2915720,691812,12025898,3201745,Rejected
3893,4,Not Graduate,Yes,1194444,290992,6,808,1955069,525654,15222393,12467062,Approved
3894,4,Graduate,No,242168,431604,9,755,1961713,319884,27646006,3428644,Approved
3895,5,Graduate,No,580209,402170,12,870,742429,384604,35759590,8129560,Rejected
3896,0,Graduate,Yes,745766,449935,11,826,806648,787625,29923985,4580979,Rejected
3897,3,Not Graduate,No,1080596,422281,14,733,964048,403504,9047711,114756,Rejected
3898,1,Graduate,No,832675,459632,13,620,1171964,789653,20982262,10821030,Approved
3899,4,Graduate,Yes,736921,193924,12,708,1687872,413399,37919041,4186260,Rejected
3900,0,Not Graduate,No,527393,470091,16,673,1262836,119105,13582539,7770770,Approved
3901,1,Graduate,No,966434,177302,9,831,1615935,278131,10727265,14701955,Approved
3902,5,Graduate,No,979651,443087,16,847,2467721,214102,33773568,8583148,Approved
3903,0,Graduate,Yes,308551,209510,15,893,2927078,380042,5215156,7865157,Approved
3904,1,Graduate,Yes,226758,536683,12,689,2247942,429917,15985707,2227462,Rejected
3905,5,Graduate,No,364365,330841,12,618,1579246,492657,32334974,5216546,Approved
3906,3,Graduate,Yes,745029,313980,9,774,366461,409359,10767217,4401937,Approved
3907,0,Not Graduate,No,417453,442276,20,786,2292174,253206,23669459,741805,Rejected
3908,0,Graduate,No,503600,480823,8,674,1326406,758407,15901180,10329716,Rejected
3909,5,Not Graduate,Yes,766237,275797,11,808,1150656,568761,6413804,12833654,Rejected
3910,0,Graduate,No,302638,502401,11,751,2376477,469991,37239153,5655642,Rejected
3911,1,Not Graduate,Yes,1195537,264119,12,862,2929800,107798,10720725,8325348,Approved
3912,4,Not Graduate,No,226741,480916,9,660,323498,122733,28808160,12488433,Approved
3913,3,Not Graduate,No,834077,526709,18,646,1766292,99714,31875872,6704041,Rejected
3914,5,Graduate,No,816284,458609,6,710,1275193,305722,32765286,6468119,Rejected
3915,2,Graduate,Yes,421657,468734,11,601,1824294,288123,25567804,3792770,Approved
3916,0,Not Graduate,No,562844,368714,20,689,2601976,249949,31885536,3852304,Approved
3917,4,Not Graduate,No,964490,174761,9,659,605303,570175,4221639,11198468,Approved
3918,3,Not Graduate,Yes,478089,287710,20,817,1242215,411167,31762718,7701892,Rejected
3919,0,Graduate,No,238788,323812,10,851,2861194,473007,16889313,6526557,Rejected
3920,4,Not Graduate,Yes,1170125,278002,10,559,840256,284824,22572795,11199226,Rejected
3921,2,Not Graduate,No,1009898,420086,19,830,1829410,176303,16868616,5759208,Approved
3922,3,Not Graduate,Yes,762717,375240,11,832,2780413,276335,16397594,1965150,Approved
3923,1,Graduate,Yes,203369,316586,19,731,2336413,430967,21699852,6524064,Rejected
3924,3,Graduate,No,429405,582569,16,850,1080585,327261,28059284,3944915,Rejected
3925,1,Graduate,Yes,429947,506100,19,599,1560171,331626,8833398,12989811,Rejected
3926,3,Not Graduate,Yes,775857,519417,10,576,636232,424511,34415083,5693437,Rejected
3927,1,Not Graduate,Yes,305406,424342,10,721,668943,244622,1145697,1590227,Rejected
3928,1,Graduate,No,957878,222336,9,551,2773337,620136,36338254,10242490,Rejected
3929,4,Not Graduate,No,916615,581666,12,796,649751,399522,2707229,6726172,Approved
3930,1,Graduate,Yes,956049,279598,8,590,747985,253282,34949974,8840981,Rejected
3931,4,Not Graduate,No,498120,333447,7,619,2025645,787971,32752510,13447604,Approved
3932,0,Graduate,Yes,596885,181709,12,677,2397023,551905,32105673,10282292,Rejected
3933,3,Not Graduate,Yes,461765,500637,20,638,342221,699319,2868354,4199955,Approved
3934,3,Not Graduate,No,246763,545456,6,712,2416612,398549,34803519,14683005,Approved
3935,3,Graduate,No,886833,494995,14,649,2413823,257967,6051962,8321849,Rejected
3936,3,Graduate,No,1126088,535785,13,843,1641957,138496,13607185,1644932,Rejected
3937,1,Not Graduate,Yes,328169,316459,19,827,1725805,793612,23207823,4062532,Rejected
3938,1,Not Graduate,No,909895,458599,9,736,1295781,775303,32309533,11236889,Rejected
3939,4,Graduate,Yes,925661,282644,7,714,482927,203375,9039888,12417098,Rejected
3940,2,Not Graduate,No,627440,264992,6,673,450111,392506,1411532,1566589,Rejected
3941,3,Not Graduate,Yes,1119019,247187,8,717,1763576,759629,896129,2333391,Rejected
3942,4,Graduate,Yes,431358,384973,12,596,362641,548148,29976520,8247573,Approved
3943,5,Not Graduate,No,544516,112661,14,662,2763479,274037,29007180,708651,Rejected
3944,5,Graduate,Yes,1006000,144414,15,640,2225560,56740,9267189,13650646,Approved
3945,4,Graduate,Yes,752152,500972,14,852,2179674,370849,31910069,3669078,Approved
3946,4,Not Graduate,No,551288,198821,12,818,2642268,525314,11256175,13412778,Rejected
3947,4,Graduate,No,909575,268585,18,826,621698,493199,2422456,2242539,Approved
3948,2,Graduate,Yes,779001,357188,11,653,2223055,708031,6001162,6325321,Approved
3949,1,Not Graduate,Yes,1110072,316114,14,797,685856,385983,39143227,957266,Approved
3950,2,Graduate,No,1114581,491487,14,684,388437,132850,23759154,14639613,Rejected
3951,5,Graduate,No,764832,325836,10,805,2173026,505916,28529521,9443068,Approved
3952,1,Not Graduate,No,709293,456799,14,761,407040,583909,2747843,11703863,Rejected
3953,4,Not Graduate,Yes,299820,118214,13,780,939551,595911,13141966,4341814,Approved
3954,0,Graduate,No,1197050,227900,6,804,2046037,288652,10559693,588720,Rejected
3955,1,Not Graduate,Yes,480777,478408,11,842,838417,643785,39197546,3879875,Rejected
3956,4,Not Graduate,Yes,1070915,100109,13,764,1144626,775857,24966345,1119153,Rejected
3957,4,Not Graduate,No,499734,378988,6,881,745115,212161,2028253,451544,Approved
3958,5,Graduate,No,772775,250863,12,638,2242674,513817,3600497,11162187,Rejected
3959,5,Not Graduate,Yes,631269,248307,16,861,2068962,403368,21526704,6677970,Approved
3960,3,Graduate,Yes,635128,305765,20,643,1284709,571005,12365380,11130805,Approved
3961,0,Graduate,No,592691,101286,17,823,2701352,666590,36624128,2408484,Approved
3962,2,Graduate,No,1045006,272872,19,829,548226,755306,19217551,11729168,Rejected
3963,1,Graduate,No,532673,221519,18,785,927085,589715,31983610,10879464,Approved
3964,2,Graduate,No,1196073,137624,6,642,1569895,641965,26531597,13546803,Approved
3965,4,Not Graduate,Yes,345925,533129,7,682,2690965,322433,21416039,9166592,Rejected
3966,2,Not Graduate,No,662514,461155,13,690,1002146,753037,39860057,8253548,Approved
3967,0,Not Graduate,Yes,939128,361191,8,683,2436775,248611,1816042,5178381,Approved
3968,1,Graduate,Yes,765181,381298,6,842,430173,535997,38934302,12180238,Approved
3969,0,Graduate,No,687939,429184,16,827,2237454,530873,28657161,14959079,Approved
3970,0,Not Graduate,Yes,836959,543920,12,774,2306352,778946,15779014,13522565,Rejected
3971,0,Graduate,Yes,457351,491798,8,563,2308737,325150,21924335,10959284,Rejected
3972,3,Graduate,No,905317,182479,18,658,1427280,437755,39715698,4515084,Rejected
3973,1,Not Graduate,No,1179578,346858,6,812,525434,678287,1360168,11175395,Approved
3974,5,Graduate,No,540326,111692,17,700,588604,677123,19683475,4398782,Rejected
3975,1,Graduate,No,479567,535425,10,858,1104059,784635,24181962,12673223,Approved
3976,2,Graduate,Yes,319295,169565,11,861,1964101,151925,17801770,2500462,Approved
3977,3,Graduate,Yes,936356,155055,13,679,2343285,671492,1664838,10710219,Rejected
3978,4,Not Graduate,No,904765,484663,19,756,347561,684848,32141015,2182671,Approved
3979,4,Not Graduate,No,964503,475181,11,788,760399,378740,19410295,8312679,Rejected
3980,2,Not Graduate,No,1062496,530131,12,653,829330,379728,1722562,2848578,Approved
3981,3,Not Graduate,Yes,1044229,276818,13,700,2344363,180565,4905070,7090128,Approved
3982,3,Not Graduate,No,831059,263605,18,794,1163277,498801,28246561,12642171,Approved
3983,5,Graduate,No,340134,383695,9,712,981046,259787,17584881,10847450,Approved
3984,1,Not Graduate,Yes,970753,258401,20,633,2758028,558132,23732888,14284360,Rejected
3985,1,Graduate,No,1153322,351390,20,753,2771102,595795,7554218,9191818,Rejected
3986,1,Graduate,Yes,1090712,403640,17,868,389495,673118,9731258,12376300,Rejected
3987,2,Graduate,No,1194426,204987,15,859,682406,215977,1664239,10302397,Approved
3988,3,Graduate,No,474269,126477,13,688,652600,461368,39848480,3840389,Rejected
3989,1,Not Graduate,Yes,873437,352628,11,758,1691327,494765,13513872,714948,Rejected
3990,5,Graduate,Yes,275029,489681,20,844,2913286,280484,18026745,7959339,Rejected
3991,3,Not Graduate,Yes,713495,127323,20,704,2362413,540108,9826384,14069568,Rejected
3992,5,Graduate,No,765751,259124,15,577,2812627,513972,18651549,7360937,Approved
3993,3,Graduate,Yes,927111,333814,17,708,692327,536452,20171140,13567527,Rejected
3994,5,Graduate,Yes,204851,541067,16,770,2017408,202765,34283966,4789438,Approved
3995,2,Not Graduate,Yes,490856,286813,15,850,2579484,709947,33782021,4478723,Approved
3996,2,Graduate,Yes,776616,548737,11,817,509181,487722,35626777,9653147,Rejected
3997,2,Not Graduate,Yes,811821,166919,9,613,1156488,491659,11334210,4003319,Rejected
3998,3,Graduate,No,786816,254988,19,559,2530262,455626,24930880,2370956,Approved
3999,1,Not Graduate,Yes,336937,480588,16,774,2803120,211531,5390407,1312941,Rejected
4000,4,Not Graduate,No,711005,411177,17,587,1066943,219484,3507471,12605985,Rejected
4001,3,Graduate,No,371463,271126,14,578,326771,129712,18627758,5674374,Rejected
4002,3,Not Graduate,No,1168122,208194,13,670,1650668,482940,28524758,9923996,Approved
4003,2,Not Graduate,Yes,977849,215628,11,551,1693388,315690,36271121,11611994,Rejected
4004,4,Graduate,No,814138,589119,10,732,871261,74066,18172136,11949327,Rejected
4005,1,Not Graduate,No,817116,547100,18,553,2701281,366207,16434222,11101384,Approved
4006,5,Not Graduate,No,608734,179750,8,662,1199845,272437,4694857,8584181,Rejected
4007,4,Not Graduate,No,825749,255481,7,780,1977110,589617,21388126,4758520,Approved
4008,3,Not Graduate,Yes,1113613,114374,11,627,2825253,350357,18581616,300796,Rejected
4009,1,Not Graduate,Yes,1124359,144873,15,867,485052,147361,28223091,815524,Rejected
4010,4,Not Graduate,Yes,988229,122973,11,607,754784,151824,28442328,14560390,Rejected
4011,3,Not Graduate,Yes,1103519,489418,14,672,359261,50188,30443696,3430925,Approved
4012,0,Not Graduate,Yes,504238,229948,13,574,2431633,400651,13937044,6131213,Rejected
4013,3,Graduate,No,855047,358496,18,661,1051065,770932,1722285,7609229,Rejected
4014,0,Graduate,Yes,1149885,571546,16,666,1271032,432967,30922032,9989107,Approved
4015,3,Graduate,Yes,372671,240813,15,566,767129,639465,33862596,3697517,Rejected
4016,0,Not Graduate,No,545254,342241,9,807,2859782,483993,17263232,13353622,Approved
4017,3,Graduate,No,1144380,544054,6,891,1101727,388130,29862395,3131668,Rejected
4018,2,Graduate,No,1007765,425895,8,718,2184177,254179,21835118,7055357,Rejected
4019,5,Not Graduate,No,703738,509817,6,849,2040219,592366,573302,11998732,Rejected
4020,5,Graduate,Yes,308089,401931,13,668,921847,173568,37177684,13560112,Rejected
4021,1,Not Graduate,Yes,1041744,297837,13,873,2493591,688096,9010047,3488063,Approved
4022,1,Not Graduate,Yes,1146142,272379,11,849,1135307,669167,17014607,10560258,Rejected
4023,4,Graduate,Yes,973627,491584,11,622,619762,292793,23818429,10439372,Approved
4024,2,Not Graduate,Yes,432365,325745,15,612,1721054,492109,11053078,3171166,Rejected
4025,5,Not Graduate,Yes,1151340,274825,7,641,2666798,572933,8254752,4312311,Rejected
4026,4,Graduate,Yes,1105219,437030,16,730,1501699,566562,2362426,12722515,Approved
4027,4,Not Graduate,No,475958,511707,20,622,869650,208143,2450052,12682588,Rejected
4028,2,Not Graduate,No,522796,288378,8,716,1946695,659726,7458766,12684480,Approved
4029,5,Not Graduate,Yes,324603,496579,11,682,1133098,685854,26329663,12898191,Approved
4030,4,Not Graduate,Yes,677444,459868,11,639,2029789,662936,21328739,220107,Approved
4031,0,Graduate,No,250824,540742,11,585,1709071,669386,13846895,2681734,Approved
4032,2,Graduate,No,722349,506983,7,697,1627703,367806,28821192,9509491,Approved
4033,3,Not Graduate,Yes,606536,449534,13,683,621285,453385,15754505,9986261,Rejected
4034,2,Not Graduate,Yes,311222,548471,7,674,528916,91259,3908606,5842280,Approved
4035,3,Not Graduate,Yes,534388,356514,16,580,1572730,425608,15758626,11132446,Rejected
4036,5,Not Graduate,Yes,319656,549320,15,877,2345359,295308,20696071,7402164,Rejected
4037,3,Graduate,Yes,428182,320524,7,550,2006361,242212,23054096,8029411,Rejected
4038,0,Not Graduate,Yes,662760,483254,18,862,647405,650531,4083488,7029584,Rejected
4039,0,Not Graduate,Yes,716851,525042,9,876,1073447,361502,28627701,11040172,Approved
4040,1,Graduate,Yes,682988,211734,12,587,2072982,681244,17033070,14336906,Approved
4041,3,Graduate,No,1122663,455296,13,559,1316033,286620,33043915,4898382,Approved
4042,1,Not Graduate,Yes,931163,244789,18,602,2977904,163112,27454742,1419949,Approved
4043,0,Graduate,Yes,369259,119741,6,727,664767,740852,15616556,10501519,Approved
4044,4,Graduate,Yes,882417,441552,20,562,317577,173341,13616560,4574849,Rejected
4045,0,Not Graduate,No,1040138,416324,12,621,1464729,536399,23542065,5159795,Rejected
4046,2,Not Graduate,Yes,277343,368368,11,892,1410886,791881,22717533,13872751,Rejected
4047,1,Graduate,No,208763,110345,20,709,1312115,567417,20388670,6629955,Rejected
4048,0,Graduate,Yes,1078939,385098,7,807,2034411,450944,36459919,1806115,Approved
4049,4,Not Graduate,No,241258,476788,15,647,2637398,722950,17104935,763892,Rejected
4050,2,Graduate,No,287694,205514,17,831,892674,745280,620612,3563476,Rejected
4051,0,Not Graduate,Yes,1113989,274858,20,788,1954127,191674,5052570,2634658,Rejected
4052,4,Not Graduate,No,802637,197932,9,771,834896,701804,15191474,12813387,Rejected
4053,2,Not Graduate,No,548930,195374,9,707,558101,178804,4876481,14761411,Rejected
4054,3,Not Graduate,Yes,827902,498451,14,791,2935321,325948,22289544,13305342,Rejected
4055,1,Not Graduate,No,235551,477804,16,566,2589099,723395,13892294,7183086,Approved
4056,5,Graduate,Yes,1053113,117734,16,616,2736366,135086,16835144,13109445,Approved
4057,5,Not Graduate,Yes,1041838,387441,18,870,1345770,411967,11278606,7469491,Rejected
4058,5,Graduate,No,897710,202623,11,730,2068372,120863,32958802,9281334,Approved
4059,4,Not Graduate,No,412412,377556,11,786,1491006,664371,2148429,258362,Rejected
4060,0,Graduate,No,374630,231306,16,749,994069,704125,34417646,13097404,Approved
4061,5,Graduate,Yes,512936,577385,18,667,690716,643470,17816636,13042264,Rejected
4062,3,Graduate,No,1195720,506872,16,857,2432124,307246,3655861,11180055,Approved
4063,3,Graduate,Yes,812207,189583,19,725,650406,65548,17100654,13042934,Rejected
4064,1,Not Graduate,No,649204,321656,6,626,1898443,89768,8096246,11755945,Approved
4065,3,Graduate,No,1159520,198904,15,701,2465576,218107,7796685,3327942,Rejected
4066,5,Not Graduate,Yes,1073013,449749,14,878,2141661,636518,16756171,4620633,Approved
4067,0,Not Graduate,Yes,783894,131728,17,711,2256259,616686,11679764,1544907,Approved
4068,4,Not Graduate,Yes,1185479,161565,15,791,2065515,387108,31611961,13893020,Rejected
4069,3,Not Graduate,Yes,1140725,506088,20,876,2259700,337124,9884683,3982087,Approved
4070,3,Graduate,Yes,985592,138113,10,847,1704449,556174,36159735,10346227,Approved
4071,1,Not Graduate,No,854701,599172,12,799,1151017,740953,2795696,9352834,Rejected
4072,3,Not Graduate,Yes,205432,152744,11,723,1725039,362597,21962120,2157674,Rejected
4073,4,Graduate,No,1170840,498021,6,826,804248,724069,1379238,8542994,Rejected
4074,5,Not Graduate,No,1113113,295771,17,815,1839684,675942,25198028,12027764,Rejected
4075,5,Not Graduate,Yes,1045854,434999,20,874,1099683,394220,33265531,14359322,Approved
4076,0,Not Graduate,No,678304,348766,12,607,1622761,663202,37504486,10737308,Approved
4077,1,Not Graduate,No,679372,323343,7,899,1839222,428887,3529574,14502132,Approved
4078,2,Not Graduate,No,1070045,399742,9,657,2185194,280083,27911111,12746595,Rejected
4079,2,Not Graduate,Yes,531806,551426,10,620,841014,176124,974627,2148426,Approved
4080,3,Not Graduate,Yes,725080,149312,7,628,2423144,677396,28414266,4199196,Approved
4081,0,Graduate,No,747556,525819,15,669,1318161,211318,11011951,7314621,Rejected
4082,0,Graduate,Yes,573962,502603,17,854,1210168,504584,12504936,7705747,Rejected
4083,4,Not Graduate,No,229630,185807,17,730,736641,286910,7350733,10443998,Rejected
4084,0,Not Graduate,No,313307,515541,12,555,2257085,652510,7043446,10683285,Approved
4085,5,Not Graduate,Yes,689568,170344,11,897,325570,552463,34383897,14832693,Approved
4086,2,Graduate,Yes,689199,499596,19,664,2537378,472353,14998266,11113953,Rejected
4087,0,Graduate,No,876089,186761,12,821,2649091,605614,25398681,1387847,Approved
4088,5,Graduate,Yes,1080433,464582,15,550,364987,662575,31007703,14774680,Approved
4089,0,Graduate,No,828788,564107,18,634,1178697,388641,9291140,1250587,Rejected
4090,0,Not Graduate,Yes,721068,556996,17,578,1603308,74139,4677722,13371688,Approved
4091,1,Not Graduate,Yes,778561,397853,8,580,313941,390018,39069707,13336401,Approved
4092,3,Not Graduate,Yes,686107,111290,7,696,1693734,231866,26273899,11939027,Approved
4093,3,Not Graduate,Yes,942489,243401,7,592,2398306,740797,5771024,12586224,Rejected
4094,3,Not Graduate,No,642254,194084,14,715,2964382,153424,19743839,7072903,Approved
4095,1,Not Graduate,No,349184,138861,12,662,2072261,414379,24040704,2978124,Approved
4096,3,Graduate,Yes,513231,550866,17,873,1857978,632690,24145971,14319779,Approved
4097,2,Not Graduate,No,645179,546825,8,678,2828400,81936,31245521,11451904,Rejected
4098,0,Graduate,Yes,407936,463039,12,778,2148780,122813,22082930,1509282,Approved
4099,0,Graduate,Yes,811414,153950,20,868,2523873,559242,18700961,3486338,Rejected
4100,4,Not Graduate,Yes,206678,262829,10,589,2388053,77267,34848017,3712707,Rejected
4101,1,Graduate,Yes,675658,516538,19,627,790281,516235,1906973,8037007,Rejected
4102,3,Not Graduate,Yes,210535,450751,20,782,1478275,504776,1563291,7391060,Rejected
4103,0,Graduate,No,720837,211479,10,847,2141079,501883,3163095,7873706,Approved
4104,0,Not Graduate,No,1069855,437600,12,793,2834418,289330,10354741,462575,Rejected
4105,4,Graduate,No,616620,281465,13,758,981007,718863,347645,14506397,Approved
4106,4,Graduate,No,322303,227685,16,687,799974,535727,38801524,5085295,Approved
4107,1,Graduate,No,313480,273707,19,858,307205,678586,35594487,10888861,Rejected
4108,2,Graduate,No,883022,364425,6,801,2543369,263596,24519328,9391282,Rejected
4109,1,Graduate,Yes,1116522,277380,10,569,905914,454815,18324809,3550413,Approved
4110,1,Not Graduate,No,1103948,554209,13,850,489408,123406,30971066,4252694,Rejected
4111,2,Not Graduate,Yes,404986,492426,11,840,2042338,629520,33891627,9556498,Approved
4112,3,Not Graduate,Yes,1153628,204225,7,662,1678824,129311,20792140,12370113,Approved
4113,4,Graduate,Yes,818140,417257,16,674,2506895,340664,12886649,8186039,Rejected
4114,0,Not Graduate,Yes,999095,142023,7,761,2905374,391715,1318449,295120,Approved
4115,2,Not Graduate,Yes,630121,480574,17,624,1632598,495388,39143071,14099170,Rejected
4116,3,Graduate,Yes,543369,240903,13,812,2214949,701907,3444705,7065386,Approved
4117,3,Not Graduate,No,525935,570685,15,584,483134,532988,35316890,4977262,Approved
4118,4,Not Graduate,No,928043,136779,16,753,2561762,134601,14605508,1045629,Rejected
4119,2,Graduate,No,523445,352141,11,616,2794080,483964,32584751,3574632,Rejected
4120,1,Not Graduate,Yes,518888,365994,15,789,2112767,608816,31977552,5826219,Rejected
4121,0,Graduate,No,908934,259481,7,792,427396,177975,18346693,5586398,Approved
4122,2,Not Graduate,No,573296,210484,9,786,1839903,579420,29721354,7908415,Approved
4123,1,Graduate,No,307933,530878,12,838,1105420,241350,24911233,4985051,Rejected
4124,4,Graduate,Yes,309453,586508,19,801,2535663,678708,17584707,9437174,Rejected
4125,2,Not Graduate,No,645782,410489,15,805,2375922,122299,4652188,200119,Rejected
4126,0,Graduate,No,1128413,139740,9,797,1496342,258544,24272824,254613,Approved
4127,3,Graduate,No,543507,243811,19,578,2072356,114540,4659466,13575193,Approved
4128,3,Graduate,No,244857,199628,18,792,1701467,796411,14201496,12759955,Approved
